ENSEMBL,log2FoldChange,padj,significance
ENSMUSG00000002496,0.0239058607039613,0.812662051177678,Not Significant
ENSMUSG00000002500,-0.0288736513394345,0.843913291292078,Not Significant
ENSMUSG00000002504,-0.125155335035937,0.641057570572476,Not Significant
ENSMUSG00000002524,0.0223554614825556,0.891714873939391,Not Significant
ENSMUSG00000002546,0.0356867233063245,0.813456390004201,Not Significant
ENSMUSG00000002550,-0.105779207442632,0.543042390368794,Not Significant
ENSMUSG00000002565,0.256147480315543,0.443942532971772,Not Significant
ENSMUSG00000002578,-0.761952952308598,0.392567820866082,Not Significant
ENSMUSG00000002580,-0.149103906527938,0.328683987817778,Not Significant
ENSMUSG00000002602,-0.0393718018499423,0.856881880485408,Not Significant
ENSMUSG00000002603,-0.234187838256105,0.229192610596368,Not Significant
ENSMUSG00000002608,-0.0381383881917551,0.776504359830224,Not Significant
ENSMUSG00000002617,0.277735854646843,0.518656248673969,Not Significant
ENSMUSG00000002625,0.136884738440915,0.243396279826243,Not Significant
ENSMUSG00000002635,0.137736642000887,0.258148090683561,Not Significant
ENSMUSG00000002658,-0.12146905511002,0.426346746535492,Not Significant
ENSMUSG00000002660,-0.0372540099218173,0.802972429717935,Not Significant
ENSMUSG00000002661,-0.308250722998477,0.0050375640481653,Significant
ENSMUSG00000002668,-0.0073325335248055,0.99402815734334,Not Significant
ENSMUSG00000002679,-0.173365808001711,0.413601158201999,Not Significant
ENSMUSG00000002688,-0.0576338363462022,0.912298279431391,Not Significant
ENSMUSG00000002699,-0.266253435511339,0.540884675716866,Not Significant
ENSMUSG00000002718,-0.0544247529507206,0.587070921521317,Not Significant
ENSMUSG00000002728,-0.0761077685664963,0.511593292831526,Not Significant
ENSMUSG00000002731,0.013946886211677,0.972898042470939,Not Significant
ENSMUSG00000002732,-0.249510567934298,0.389846656785458,Not Significant
ENSMUSG00000002733,-0.127346839075098,0.268320162179033,Not Significant
ENSMUSG00000002741,0.0199778310281353,0.885483295270233,Not Significant
ENSMUSG00000002748,0.0835922744279979,0.0975416324260279,Not Significant
ENSMUSG00000002763,0.210698929215943,0.0877041171265449,Not Significant
ENSMUSG00000002767,0.0380606462395413,0.735347836260455,Not Significant
ENSMUSG00000002768,0.0855910900732147,0.637416994940232,Not Significant
ENSMUSG00000002769,0.115899408954971,0.894379869908456,Not Significant
ENSMUSG00000002771,-0.0485227189907608,0.964599792062781,Not Significant
ENSMUSG00000002778,0.0148160568722104,0.932281269309007,Not Significant
ENSMUSG00000002781,-0.0170322448079836,0.943000284624125,Not Significant
ENSMUSG00000002797,0.0681518125805142,0.839681235301238,Not Significant
ENSMUSG00000002799,-0.009821237971863,0.973585752397254,Not Significant
ENSMUSG00000002803,0.137631930618795,0.368493828222147,Not Significant
ENSMUSG00000002804,0.231814163490039,0.435885380409199,Not Significant
