Gene	Mmus_C57-6J_TA_GC_Rep1_M33	Mmus_C57-6J_TA_GC_Rep2_M34	Mmus_C57-6J_TA_GC_Rep3_M35	Mmus_C57-6J_TA_GC_Rep4_M36	Mmus_C57-6J_TA_GC_Rep5_M37	Mmus_C57-6J_TA_GC_Rep6_M38	Mmus_C57-6J_TA_FLT_Rep1_M23	Mmus_C57-6J_TA_FLT_Rep2_M24	Mmus_C57-6J_TA_FLT_Rep3_M25	Mmus_C57-6J_TA_FLT_Rep4_M26	Mmus_C57-6J_TA_FLT_Rep5_M27	Mmus_C57-6J_TA_FLT_Rep6_M28
ENSMUSG00000001103	0.031653245	0.035692583	0.072376338	0.019610701	0.019990956	0	0	0	0.017167128	0.049216824	0.037801003	0.036341003
ENSMUSG00000001105	6.74214126	5.032654224	5.355848983	5.098782269	4.617910845	5.547865286	6.15709597	4.855285043	5.115804239	5.151360945	6.180463956	5.069569936
ENSMUSG00000001119	70.72917674	41.742476	41.88780539	48.94830978	41.24134231	62.10428815	47.36613775	57.47910525	50.5571929	48.95433458	37.9711073	55.09296074
ENSMUSG00000001120	1.456049286	1.106470078	1.338962246	1.019756454	0.95956589	1.643157553	1.137724255	1.213821261	1.562208677	1.29604304	1.266333593	1.126571097
ENSMUSG00000001123	5.919156881	4.30095627	3.691193218	4.667346846	3.638353999	5.106156266	4.450509587	4.873959217	5.098637111	8.202804052	5.670150418	5.705537491
ENSMUSG00000001127	46.10295186	46.90005426	42.48491017	43.96719172	43.76020277	43.18147375	42.12925993	43.0626435	50.29968598	40.80074736	51.14475677	45.51710642
ENSMUSG00000001128	3.196977781	1.963092073	1.393244499	2.980826557	1.999095604	2.332223623	2.45949214	2.726429294	2.969913199	3.494394526	1.75774663	2.398506206
ENSMUSG00000001131	0.284879208	0.124924041	0.253317182	0.607931732	0.359837209	0.318030494	0	1.101776221	0.721019389	0.180461689	0.907224067	0.690479059
ENSMUSG00000001134	6.675985977	6.832988119	6.893303334	6.020485218	6.197196372	6.272268078	6.675764381	6.877698006	7.504781816	6.495472417	6.99072845	6.992009002
ENSMUSG00000001138	15.74748956	16.50781971	15.21712498	16.9632564	16.21266535	15.60116257	12.07995459	12.94120206	13.4590286	14.10882297	13.30595298	13.64604667
ENSMUSG00000001143	20.4479965	15.15150155	17.78648497	16.9828671	16.81239403	16.09587667	17.36702613	17.64709372	16.61778021	18.91566614	20.65824802	16.46247442
ENSMUSG00000001150	32.1755239	31.03470105	31.48370686	33.63235228	35.20407359	31.89139121	30.86913605	31.57802696	28.44593162	30.9737881	28.87996613	30.58095413
ENSMUSG00000001151	123.9066289	136.3099751	131.0192651	130.4503833	140.8762672	133.9791798	136.9786541	133.5763612	142.4699979	173.5385225	166.5512183	166.6961813
ENSMUSG00000001156	6.963713977	4.568650643	5.066343632	5.098782269	4.99773901	4.947141019	4.199541001	4.817936697	5.167305624	5.052927296	5.008632869	4.942376425
ENSMUSG00000001157	4.2573615	3.801260106	3.835945893	4.039804413	3.518408263	3.250978384	3.329516571	3.492070397	3.244587252	3.084254324	4.555020836	3.743123322
ENSMUSG00000001158	21.31846074	21.20139439	20.79010298	20.61084679	19.39122736	20.49529851	21.48291094	20.54159057	19.87953459	19.30940074	23.0964127	19.00634464
ENSMUSG00000001166	0.158266227	0.142770333	0.126658591	0.176496309	0.139936692	0.106010165	0.066924956	0.205415906	0.10300277	0.393734595	0.170104513	0.23621652
ENSMUSG00000001173	24.59457164	24.00326217	23.14233395	23.37595563	23.72926482	23.85228706	23.57431582	20.00003954	20.61772111	34.55021067	29.59818518	30.74448865
ENSMUSG00000001175	536.7757347	449.1554664	450.5427016	386.7818565	393.3220601	395.8242866	494.6088888	522.7648058	497.9668912	320.4999599	533.0130398	359.6850785
ENSMUSG00000001211	81.47545354	89.73115404	85.31360795	105.015304	95.73668847	86.80465652	92.33970831	92.15704496	92.30764897	100.2382655	111.0593462	95.44964471
ENSMUSG00000001227	4.811293293	4.158185937	3.455970121	4.35357563	3.258525834	4.29341167	2.927966834	4.369756539	5.150138496	5.216983377	3.780100279	3.743123322
ENSMUSG00000001228	0.23739934	0.196309207	0.217129013	0.509878227	0.339846253	0.494714102	0.769636996	0.63492189	0.377676823	0.86949723	0.94502507	0.545115047
ENSMUSG00000001229	43.58651885	42.54555912	41.27260652	38.28008842	39.60208391	41.06127046	44.20393357	44.948735	49.11515412	45.59118492	46.87324346	42.33726864
ENSMUSG00000001240	9.306687198	7.444402068	7.038598832	7.427945231	6.405502134	10.95438369	5.839202428	6.782086239	7.204013728	10.40066337	7.401247341	8.954241466
ENSMUSG00000001247	0.348185699	0.23200179	0.108564506	0.392214021	0.299864341	0.371035576	0.200774869	0.149393386	0.41201108	0.393734595	0.245706518	0.34523953
ENSMUSG00000001248	23.37592169	25.35958033	23.7756269	23.98388737	25.30855035	24.85938362	19.87671199	20.98977073	21.04689932	25.59274864	24.79745783	22.91300247
ENSMUSG00000001249	3.038711554	3.28371765	2.677924491	3.098490764	2.998643406	2.897611168	2.844310638	2.651732601	3.57076269	3.051443107	2.30586117	2.816427742
ENSMUSG00000001260	0.158266227	0.124924041	0.054282253	0.078442804	0.039981912	0	0.066924956	0.112045039	0	0.196867297	0.037801003	0.090852508
ENSMUSG00000001270	3.719256329	2.801867777	2.080819706	3.588758289	2.737961339	3.453987849	2.392567184	4.407104886	4.841130186	3.428772094	3.950204791	3.634100313
ENSMUSG00000001280	43.64982534	43.40218111	38.68515245	47.3402323	50.81701025	46.59146738	38.24761247	39.30913468	39.19255395	44.85293256	48.21517905	42.40995065
ENSMUSG00000001281	1.186996701	0.713851663	0.560916616	1.176642062	1.079511626	0.954091482	0.736174518	1.101776221	1.133030469	1.214015	0.756020056	1.271935109
ENSMUSG00000001285	4.847694526	4.796547787	4.347827541	4.622242234	4.557538158	4.907210524	4.693949115	5.050430154	4.90052845	4.351423494	4.622873636	4.7023441
ENSMUSG00000001288	9.005348303	7.263440671	6.296741372	9.315082992	8.756038745	10.33599106	5.538040125	5.602251973	6.369004606	11.66438736	10.48977827	9.939264355
ENSMUSG00000001289	27.58058054	26.89846605	26.28527641	23.98977058	24.34938428	24.86309398	25.3213918	23.48370656	26.58398489	23.24280934	27.26227221	25.47849559
ENSMUSG00000001300	13.91160133	11.54655065	9.626052901	15.31595751	16.17268344	14.98276994	8.231769612	10.84969465	10.71228807	19.48986243	13.94857003	15.0996868
ENSMUSG00000001305	5.191132238	4.408034019	4.324486172	4.765400352	5.357576219	4.894135937	4.734940651	4.967330083	4.652291775	5.233388985	5.140936379	5.196763447
ENSMUSG00000001313	0.902117493	1.035084911	0.705669292	1.157031361	0.619719637	0.883418039	0.719443279	0.784315276	0.703852261	0.803874797	0.699318552	0.763161066
ENSMUSG00000001323	15.09859803	15.08011638	13.78769231	15.49245382	13.77376871	15.47748405	13.63595982	14.92066442	15.14140718	15.68376135	13.19254997	16.17174639
ENSMUSG00000001333	29.92814348	26.18050974	25.96501112	28.61201281	26.1481705	30.05388169	33.32862819	35.14479405	32.53170816	34.84551161	31.07242429	32.23446977
ENSMUSG00000001334	56.35860335	53.61025989	56.38116699	58.18494997	58.45355546	56.20305565	82.60212718	81.6621596	80.4451633	94.49630268	81.21545449	77.62438268
ENSMUSG00000001348	1.551009022	0.214155499	1.031362811	6.82452396	2.518860461	3.6043456	0.384818498	12.23158347	8.669399801	0.295300946	8.259519109	7.195518619
ENSMUSG00000001349	0.47479868	0.624620205	0.379975772	0.529488928	0.75965633	0.565387545	0.819830713	0.504202678	0.41201108	0.393734595	0.567015042	0.635967555
ENSMUSG00000001366	27.60162995	27.91160002	26.52592773	27.65108846	27.84740176	26.83824003	28.51003134	30.06541892	30.69482543	30.08788526	28.5397571	32.07093526
ENSMUSG00000001376	23.53418792	25.37742662	24.20988493	23.29751283	26.24812528	27.15627052	26.0505392	26.83478695	25.97386515	22.27881581	23.83353226	22.94934347
ENSMUSG00000001380	15.43095711	14.58042022	14.6200202	15.84544644	15.37304519	15.84851962	14.47252178	15.64895718	15.519084	14.35490709	17.23725727	14.30018473
ENSMUSG00000001383	20.41634325	18.98845424	19.75874017	18.72821949	18.19177	18.46343702	20.7801989	19.01030836	17.8194792	17.42275581	21.94348212	18.20684257
ENSMUSG00000001403	3.307764139	3.140947317	2.967429842	2.569001836	2.139032296	2.402897066	3.145472941	3.099912759	3.347590022	2.231162702	2.457065181	3.761293824
ENSMUSG00000001415	46.08712523	42.49202024	40.45837272	39.14295927	34.104571	38.30500618	41.07519187	47.76853516	45.6473942	51.66125992	46.72203944	50.51399435
ENSMUSG00000001416	41.76645724	38.36952689	37.90710682	40.20193712	39.28222862	39.36510782	44.05335242	39.27178633	36.82349024	46.50989898	50.61554273	42.44629165
ENSMUSG00000001418	10.33478461	11.83209131	10.36791036	10.86432837	11.77467311	11.73179156	9.218912716	9.72924426	10.78095658	10.1222602	9.979464736	9.121591785
ENSMUSG00000001419	194.1135271	197.2193682	189.1193702	210.4816542	205.6469648	205.4300308	200.8919873	204.911703	208.2716008	223.7560889	210.7027895	218.2277238
ENSMUSG00000001420	0.332359076	0.713851663	0.416163941	0.431435423	0.559746769	0.494714102	0.284431064	0.280112599	0.703852261	0.475762635	0.378010028	0.781331567
ENSMUSG00000001424	40.24710147	39.29753405	37.61760147	38.10359211	39.34220149	43.18147375	37.77913777	41.13920366	40.8577654	38.35631175	37.25288825	39.73888692
ENSMUSG00000001435	9.939119041	7.602520211	6.441494047	8.13844093	7.87643668	9.894282038	5.588233842	7.544365991	6.592177275	8.629349863	6.123762451	7.795145171
ENSMUSG00000001436	3.086191422	3.390795399	3.383593783	2.921994454	3.138580098	2.915279529	2.375835945	2.87582268	3.227420124	2.608491689	3.79900078	3.888487335
ENSMUSG00000001440	87.20469094	80.25477322	79.19780742	79.85477462	81.66305542	82.95295387	86.26626854	90.71913362	88.66821777	93.61039985	97.58328869	95.43147421
ENSMUSG00000001441	73.60962207	63.81833867	64.05305878	65.69584847	69.6684818	68.95961213	74.90575722	79.32788794	70.8659057	80.68278066	80.13812591	73.48150832
ENSMUSG00000001444	0.300705831	0.410464706	0.379975772	0.431435423	0.439801033	0.212020329	0.501937171	0.168067559	0.223172668	0.459357027	0.434711532	0.417921536
ENSMUSG00000001445	17.47259143	16.3115105	16.86368666	15.55128592	14.77331651	16.96162635	16.01179577	16.82543009	15.7594238	16.84855952	19.63762095	17.04393047
ENSMUSG00000001467	5.14365237	5.014807933	4.016886737	3.902529506	3.678335911	4.010717898	4.818596846	4.855285043	4.49778762	5.069332904	5.348841894	4.76067141
ENSMUSG00000001472	119.5859609	116.1436656	108.8359177	113.4675162	110.4100502	111.8230554	113.9899316	118.6930451	113.4232168	117.6446157	123.0989656	115.2736619
ENSMUSG00000001473	5.270265351	4.247417395	4.360674341	5.098782269	5.017729966	5.42418676	5.353996496	7.917849455	5.836823629	9.301979795	9.034439666	7.031984105
ENSMUSG00000001482	27.4275371	30.62423634	28.11820716	27.90602757	27.98733846	29.17046365	30.61816746	31.35393688	31.98236006	29.43166094	31.46933482	29.70877006
ENSMUSG00000001493	2.120767439	1.213547827	1.248491824	2.196398516	1.499321703	1.925851325	0.953680626	2.07283323	1.905551243	2.821764594	1.852249137	1.944243667
ENSMUSG00000001497	0.427318812	0.142770333	0.090470422	0.294160516	0.19990956	0.22968869	0.16731239	0.224090079	0.223172668	0.492168243	0.415811031	0.290728025
ENSMUSG00000001506	185.2031386	69.67192231	121.3932122	223.1501671	132.1802013	198.680717	67.20938726	288.0677965	271.7899756	222.624102	255.1378683	330.75764
ENSMUSG00000001507	8.388110018	6.728051924	5.952953768	6.883356063	6.25716924	7.615063497	6.224020926	6.21849969	6.575010146	6.726299323	7.768106073	6.39601655
ENSMUSG00000001508	72.59671821	75.73966145	74.56572182	70.50047022	73.62669109	75.69125759	80.5943785	74.73404132	77.38941446	71.52845134	71.29269126	76.60683459
ENSMUSG00000001510	0.015826623	0	0.018094084	0.039221402	0	0.035336722	0	0.037348346	0	0.147650473	0.037801003	0.054511505
ENSMUSG00000001517	0.538105171	0.158475069	0.235223097	0.313771217	0.259882429	0.176683608	0.267699825	0.840337796	0.326175438	0.377328986	0.245706518	0.308898527
ENSMUSG00000001518	11.41099495	10.92193044	9.734617408	9.66807561	9.875532284	9.71759843	10.55741184	10.42018867	9.871098784	11.76282101	10.77328579	10.88413044
ENSMUSG00000001520	1.424396041	1.142162661	0.868516051	1.33352767	0.979556846	1.042433286	0.719443279	0.802989449	0.822305446	1.099175743	1.701045125	1.090230094
ENSMUSG00000001521	12.99365722	11.83209131	9.66224107	12.86461988	13.19403099	12.08515878	11.05934901	10.30814363	10.88395935	12.28780047	12.1908234	12.8283741
ENSMUSG00000001524	7.755045111	7.513288753	7.346198267	7.275570084	7.31668991	7.650400219	7.897144831	7.488343471	7.879711899	7.907503107	8.939937159	7.268200625
ENSMUSG00000001525	30.75112786	24.11033992	23.68515648	25.23897223	24.68883071	28.64041283	21.3825235	26.38660679	23.74213847	29.61212263	29.99509571	29.50889454
ENSMUSG00000001542	37.79397495	36.78120694	40.67550173	26.37639289	25.62840564	29.04678513	57.72277472	53.40813548	71.39808668	35.25565182	31.99854886	39.59352291
ENSMUSG00000001552	72.75498444	68.26206528	64.79491624	69.81409569	69.94835518	71.71587642	66.43975026	74.13646778	75.55253173	79.61641613	70.76347722	70.21081804
ENSMUSG00000001555	3.13367129	2.123708698	2.334136888	3.137712166	2.498869505	3.003621333	1.58946771	2.334271656	3.141584482	2.870981418	2.910677215	2.634722727
ENSMUSG00000001558	0.094959736	0.142770333	0.108564506	0.098053505	0.09995478	0.070673443	0.100387434	0.186741732	0.10300277	0.065622432	0.151204011	0.109023009
ENSMUSG00000001569	20.98610167	20.05923173	18.22074299	20.7481217	19.57114596	20.813329	20.91404881	23.28669404	22.67777651	18.25944182	23.90913426	21.27765733
ENSMUSG00000001576	26.17723391	23.7355678	23.81181507	25.23897223	21.43030487	22.66850688	25.11358981	25.34085309	26.19703782	28.11921229	30.78891677	28.01891341
ENSMUSG00000001583	0.047479868	0	0.018094084	0.098053505	0.019990956	0.035336722	0	0.018674173	0.10300277	0.032811216	0.075602006	0.036341003
ENSMUSG00000001588	0.23739934	0.089231458	0.072376338	0.235328412	0.139936692	0.247357051	0.435012215	0.074696693	0.240339796	0.213272905	0.226806017	0.23621652
ENSMUSG00000001604	149.7989836	150.1230047	135.8141975	127.8617708	136.0184649	140.4811366	146.5154604	145.6958997	151.6715787	128.5543451	127.2381754	140.7123641
ENSMUSG00000001627	35.70486076	34.69319082	32.09890573	38.90763085	37.10321441	37.91630224	50.54507317	52.47442682	54.29962687	66.96769228	77.54875722	63.74211949
ENSMUSG00000001630	15.74321637	11.5983049	13.40500243	14.29051395	14.39268871	14.69353888	14.36795153	12.65604743	12.61698096	14.82804483	15.60822306	14.64215357
ENSMUSG00000001632	15.54174347	14.47334247	13.66103372	15.55128592	15.13315372	13.49862764	14.20482195	14.54718096	13.90537394	16.56966419	16.34893371	14.44554874
ENSMUSG00000001642	86.74461102	81.78027422	80.26210147	71.49414444	69.7646383	73.78501815	88.0185312	81.68792996	85.58225478	79.86725788	87.7223301	79.75396546
ENSMUSG00000001656	5.713410786	5.353887473	5.373943067	4.471239836	4.957757098	4.699783968	6.474989512	5.882364572	6.317503221	7.907503107	7.976011588	7.486246644
ENSMUSG00000001657	2.089114193	1.909553199	1.773220271	2.117955712	2.778742889	1.731499357	1.773511339	1.512608033	1.768214217	2.067106621	2.551567688	2.162289686
ENSMUSG00000001661	3.750909574	4.336648853	3.455970121	4.686957547	3.678335911	3.816365929	3.496828961	3.267980318	3.725266845	3.871723513	4.195911309	4.17921536
ENSMUSG00000001663	1.725101872	1.802475449	1.700843934	1.843405897	1.659249351	1.395800502	1.522542753	2.01681071	1.768214217	1.624155202	1.549841114	2.180460188
ENSMUSG00000001665	1.250303191	0.91016087	1.176115486	1.647298887	1.759204131	1.236785255	0.803099474	1.083102048	1.201698982	1.738994459	1.058428078	1.22232964
ENSMUSG00000001666	4.573893953	5.478811514	6.007236021	5.196835774	6.437087845	4.96480938	7.763294919	6.666679848	6.712347173	7.53017412	7.238892034	6.33732583
ENSMUSG00000001670	0.031653245	0.053538875	0.054282253	0.019610701	0.279873385	0.017668361	0.033462478	0	0.017167128	0.032811216	0.170104513	0.018170502
ENSMUSG00000001674	12.93573178	11.87010392	12.41869389	12.15490861	12.68266233	12.79560356	13.11160279	12.75446033	12.84667714	11.48015238	13.67715883	12.29815887
ENSMUSG00000001687	114.8696274	100.3675438	94.90347268	93.73915095	94.27734868	94.34904658	113.6887693	114.1925694	122.0926166	95.10331018	115.7466705	108.4233828
ENSMUSG00000001700	6.963713977	7.281286963	6.387211794	7.177516579	6.497060713	8.215787764	6.742689337	5.508881107	6.403338863	8.629349863	8.902136156	8.394771722
ENSMUSG00000001707	6.536395165	6.317587218	5.717730671	6.510752744	6.25716924	6.360609882	6.073439775	5.676948666	6.386171735	5.528689931	8.259519109	6.305164043
ENSMUSG00000001729	41.97220334	41.13570208	37.83473048	43.81030611	42.86060975	42.9341167	41.67751647	43.80961043	51.69022337	46.85441675	54.28224	48.11548814
ENSMUSG00000001739	1.424396041	1.409857034	1.537997174	1.529634681	1.679240307	1.678494274	1.187917972	0.971057009	1.356203137	1.624155202	1.115129582	1.199253103
ENSMUSG00000001741	5.444358201	3.96187673	3.691193218	4.981118063	4.457983197	4.629110525	2.409298423	3.211957798	2.386230836	5.348228242	3.307587744	4.797012413
ENSMUSG00000001750	5.824197145	3.944030438	4.197827581	5.236057176	4.437992241	4.911804298	3.613947635	5.210094335	5.476313934	6.447403985	5.348841894	5.614684983
ENSMUSG00000001751	3.070364799	3.51571944	3.61881688	3.392651279	3.358480615	3.869371011	2.626804531	3.380025357	3.46775992	3.19909358	3.024080223	3.034473761
ENSMUSG00000001755	6.694661392	5.88927622	5.337754898	5.216446475	4.857802318	6.09558447	4.718209412	5.788993706	5.407645421	6.070074999	5.821354429	6.232482036
ENSMUSG00000001761	5.20695886	3.783413814	3.763569555	4.275132826	3.658344955	4.152064784	2.676998248	3.809531342	3.999940898	4.511542229	3.912403788	4.015680846
ENSMUSG00000001763	1.519355777	1.409857034	1.501809005	1.176642062	1.299412143	1.236785255	1.873898773	1.699349765	1.73387996	1.853833716	1.568741616	1.453640125
ENSMUSG00000001767	17.20353885	17.45367316	15.45234808	18.37522687	17.39213175	17.84504439	17.1829825	17.87118379	16.53194457	14.99472581	16.82144624	17.4073405
ENSMUSG00000001768	11.34768846	8.459142207	8.703254597	12.00174903	9.635640811	9.116874164	7.897144831	10.92439135	8.789569699	13.30494817	11.00009181	10.59340241
ENSMUSG00000001773	0.015826623	0.142770333	0.16284676	0	0.079963824	0.123678525	0.050193717	0.037348346	0.137337027	0.147650473	0.13230351	0.072682006
ENSMUSG00000001774	44.18793051	38.83353047	37.16524936	41.7119611	40.58164076	37.54526666	43.90277126	39.29046051	38.0080221	39.68516601	51.91967733	44.2088303
ENSMUSG00000001783	22.83781652	23.27156421	22.11097114	20.37551838	21.29036818	21.55540015	21.0813612	22.31563703	21.14990209	20.78590547	21.43316858	20.36913225
ENSMUSG00000001785	15.70000969	17.86413787	14.22195034	15.33556821	17.33215889	16.78494274	15.47639612	17.60974537	15.55341826	14.58458561	17.23725727	14.39103724
ENSMUSG00000001786	9.575106719	8.316371874	7.997585305	7.530509198	8.995930218	8.35713465	7.545788811	7.899175282	7.96554754	7.940314323	8.807633649	8.939886769
ENSMUSG00000001794	73.24560974	70.58208318	63.92640019	68.04913259	68.30909679	72.12224871	67.2261185	74.11779361	75.98170994	72.31592053	72.46452234	74.3355219
