Gene	RR3_HRT_FLT_F1	RR3_HRT_FLT_F2	RR3_HRT_FLT_F9	RR3_HRT_GC_G7	RR3_HRT_GC_G8
ENSMUSG00000051111	0.173101046	0.225937692	0.217198244	0.229212833	0.263006927
ENSMUSG00000051113	1.038606274	0.279099502	0.474618386	0.487077271	0.438344879
ENSMUSG00000051116	0.043027974	0.046383679	0.074893172	0.084092458	0
ENSMUSG00000051118	0.29674465	0.172775882	0.386130212	0.214887031	0.204560943
ENSMUSG00000051124	3.04163266	2.61821914	2.63855645	3.208979668	4.237333827
ENSMUSG00000051146	0.210194127	0.412004027	0.225242624	0.372470854	0.379898895
ENSMUSG00000051147	1.607366853	1.049945746	1.230790051	1.060109355	0.964358733
ENSMUSG00000051149	0.257055053	0.784269601	0.20714277	0.131654121	0
ENSMUSG00000051154	46.10669996	42.47628614	46.13451598	43.1922933	46.84445604
ENSMUSG00000051159	0.247287208	0.10632362	0.104576932	0.286516042	0.058445984
ENSMUSG00000051166	4.56244899	3.229579954	4.231343575	3.796337554	4.500340755
ENSMUSG00000051169	4.129696376	2.525185972	3.217751768	2.635947585	4.441894771
ENSMUSG00000051177	8.852882051	9.51596398	8.454642771	7.048294628	12.03987267
ENSMUSG00000051184	4.278068701	4.01664055	3.845213363	3.760809565	3.565205013
ENSMUSG00000051185	10.38606274	8.745117736	9.822187272	11.11682242	13.93936714
ENSMUSG00000051212	1.409537086	0.358842217	1.351455743	1.317973792	0.789020782
ENSMUSG00000051220	0.61821802	0.784136697	0.635505974	0.558706281	0.672128814
ENSMUSG00000051223	62.32874081	66.94400917	63.57473056	57.00236651	76.56423881
ENSMUSG00000051224	2.472872081	2.445443257	2.614423312	2.449712157	2.776184232
ENSMUSG00000051228	0.160736685	0.438584932	0.112621312	0.157583823	0.292229919
ENSMUSG00000051232	5.798885031	5.475666424	6.596391125	5.787624044	6.955072075
ENSMUSG00000051234	38.34151069	35.68473202	44.46120461	41.77389564	49.67908625
ENSMUSG00000051235	0.482210056	0.558199004	0.386130212	0.458425667	0.672128814
ENSMUSG00000051236	116.2249878	108.7557727	114.3588978	108.6182314	150.8490843
ENSMUSG00000051238	6.182180203	5.050371945	6.556169228	5.443804794	6.838180108
ENSMUSG00000051242	1.04602489	1.236809508	0.933148013	0.889059278	0.61368283
ENSMUSG00000051243	0.964420112	0.744265339	0.643550354	0.27219024	0.467567871
ENSMUSG00000051246	0.074186162	0.132904525	0	0.014325802	0.263006927
ENSMUSG00000051255	2.889056453	2.699955422	2.783194392	2.938651783	3.773272716
ENSMUSG00000051256	11.10319565	9.14383131	10.48987076	10.09969047	9.059127493
ENSMUSG00000051262	0.129702141	0.172775882	0.223553304	0.636925161	0.175337951
ENSMUSG00000051278	1.582638132	1.116398009	1.029680566	1.274996386	1.315034636
ENSMUSG00000051279	0.457481335	0.239228145	0.41830773	0.214887031	0.642905822
ENSMUSG00000051285	71.6391042	71.67541026	73.59802732	67.8613245	86.14938016
ENSMUSG00000051306	6.355281249	5.807927736	5.164491588	7.033968826	6.399835229
ENSMUSG00000051314	0	0.119614072	0.040221897	0	0
ENSMUSG00000051316	9.582379315	9.050798143	9.355613266	9.727219619	11.98142668
ENSMUSG00000051319	29.98357399	21.47737122	27.27849061	24.46846997	27.87873429
ENSMUSG00000051323	15.48017923	20.18819733	17.25519386	14.34012789	20.80677024
ENSMUSG00000051329	11.20211053	10.84500923	10.01525238	11.13114822	11.01706795
ENSMUSG00000051331	389.6751826	435.3952234	379.7107974	382.5991964	519.2925663
ENSMUSG00000051335	38.9106422	33.04006488	35.90206535	28.85216541	45.32486046
ENSMUSG00000051339	30.4163266	35.67157447	26.70733968	26.28784683	31.85306119
ENSMUSG00000051341	2.42341464	3.109965882	3.169485492	2.105892907	2.922299191
ENSMUSG00000051343	69.36406188	53.75988031	66.39026336	64.60936742	77.58704353
ENSMUSG00000051344	11.09083129	10.07416298	9.999163619	8.538178045	12.77044747
ENSMUSG00000051346	20.92049781	18.38069579	20.60970007	17.8356236	23.58295447
ENSMUSG00000051351	31.59094084	30.87372112	30.19860034	32.01816767	35.85661108
ENSMUSG00000051354	0.086550523	0.013290452	0.064355035	0.100280615	0
ENSMUSG00000051355	33.4282848	29.72329956	36.80158786	35.12529089	44.60948162
ENSMUSG00000051359	7.047685432	6.57877398	5.880441356	6.260375513	5.756929407
ENSMUSG00000051367	0.074186162	0.956912579	0.249375762	0.701964302	1.344257628
ENSMUSG00000051373	23.65302146	18.7129571	21.82440137	21.77521918	26.7390376
ENSMUSG00000051375	21.95910408	21.54382348	18.26074128	14.59799233	19.43328962
ENSMUSG00000051378	0.568760579	0.199356787	0.305686418	0.229212833	0.233783935
ENSMUSG00000051379	0.469845695	0.518327647	0.723994148	0.243538636	1.081250701
ENSMUSG00000051390	12.16653064	10.59249063	9.596944648	10.83030638	12.06909566
ENSMUSG00000051391	110.3395523	128.6382896	102.3003731	107.7730091	118.0024413
ENSMUSG00000051396	1.004356996	0.547167929	0.457242526	0.478338532	1.054365548
ENSMUSG00000051397	0.098914883	0.066452262	0	0	0
ENSMUSG00000051401	0.111279244	0.132904525	0.064355035	0.028651604	0.467567871
ENSMUSG00000051403	34.06381292	28.82699144	30.68126311	29.28193947	40.1231679
ENSMUSG00000051413	4.55008463	4.478882488	3.88543526	4.684537283	5.640037439
ENSMUSG00000051427	4.25333998	4.027007103	3.370594977	3.481169908	3.448313046
ENSMUSG00000051435	0.01236436	0	0.056310656	0.014325802	0.058445984
ENSMUSG00000051439	3.424927833	2.857447284	3.298195562	2.994092637	3.857434933
ENSMUSG00000051444	0.853140868	0.598070362	0.981414289	0.859548125	0.935135741
ENSMUSG00000051451	5.798885031	4.49217294	4.762272617	4.641559877	5.669260431
ENSMUSG00000051456	5.563962183	3.415646289	7.07905389	5.744646638	7.627200889
ENSMUSG00000051457	0.952055751	0.784136697	0.788349183	2.062915501	1.402703612
ENSMUSG00000051469	28.88314591	28.74724873	31.38112412	31.28755176	36.96708477
ENSMUSG00000051483	18.55878133	14.68581709	16.97364058	16.96174967	15.34207075
ENSMUSG00000051486	2.151398711	1.488530678	1.80998537	1.91965748	2.337839353
ENSMUSG00000051495	41.79153818	56.6704894	36.93174592	37.13247902	53.94564307
ENSMUSG00000051497	0.173101046	0.026580905	0.040221897	0	0
ENSMUSG00000051498	1.536766355	1.302464344	1.947142039	1.246344782	1.477222241
ENSMUSG00000051499	0.853140868	0.505037194	0.603328457	0.6876385	1.285811644
ENSMUSG00000051502	3.177640625	2.830866379	2.928154109	2.678924991	3.097637143
ENSMUSG00000051504	0.717132904	0.412004027	0.667683492	0.487077271	0.321452911
ENSMUSG00000051506	5.242488813	5.581990044	5.180580347	8.251662004	5.669260431
ENSMUSG00000051510	20.15390746	24.8398557	18.6202446	16.81261807	23.61217747
ENSMUSG00000051515	2.176127432	1.621435203	1.616920263	1.976960688	2.016386442
ENSMUSG00000051517	0.222558487	0.119614072	0.088488174	0.014325802	0.263006927
ENSMUSG00000051518	2.955082137	2.179634208	3.33037308	2.664599189	2.60084628
ENSMUSG00000051527	0.148372325	0	0	0	0
ENSMUSG00000051537	0.160736685	0.21264724	0.201109486	0.171909625	0
ENSMUSG00000051550	1.904111503	1.408787963	1.126213119	1.30364799	1.665710539
ENSMUSG00000051557	2.225584873	1.687887466	1.681275299	1.346625396	3.50675903
ENSMUSG00000051579	11.74614239	8.173628279	13.38584736	11.99069635	13.0042314
ENSMUSG00000051586	74.44581401	68.03382627	56.18999025	52.87653551	80.53856571
ENSMUSG00000051590	0.024728721	0.119614072	0	0.014325802	0
ENSMUSG00000051596	0.01236436	0.013290452	0.104576932	0	0
ENSMUSG00000051599	0.136007964	0.345551765	0.41026335	0.229212833	0.263006927
ENSMUSG00000051606	3.424927833	1.142978914	1.182523775	0.988480344	0.526013854
ENSMUSG00000051615	14.0211847	13.66258516	14.17419654	13.22271533	13.85169817
ENSMUSG00000051627	27.48448946	18.69448337	23.87957942	20.53532101	22.88627835
ENSMUSG00000051639	0.104355202	0.065654835	0.026466008	0.025929702	0.104326081
ENSMUSG00000051648	0.086550523	0.066452262	0.080443794	0.014325802	0
ENSMUSG00000051650	2.334020314	2.423248202	1.32024355	3.721843383	2.175067288
ENSMUSG00000051652	1.409537086	1.209431176	0.949236772	1.189041573	1.37348062
ENSMUSG00000051669	2.880895975	2.737833212	1.769763472	1.905331678	1.51959558
ENSMUSG00000051671	9.743116001	6.84458303	8.358110218	8.939300504	10.66639205
ENSMUSG00000051674	7.220786478	8.878022261	8.872950501	9.053906921	9.439026388
ENSMUSG00000051675	9.619472397	9.422930812	8.728151671	9.512332588	10.02348623
ENSMUSG00000051678	0.136007964	0.066452262	0.040221897	0.100280615	0.204560943
ENSMUSG00000051682	0.123643604	0.066452262	0.088488174	0.34381925	0
ENSMUSG00000051695	25.90333505	29.69087085	20.56947818	24.35386355	27.03126752
ENSMUSG00000051703	0.086550523	0.239228145	0.088488174	0.157583823	0.292229919
ENSMUSG00000051705	5.576326544	5.289600089	6.049373324	5.157288752	6.72128814
ENSMUSG00000051716	0.024728721	0.132904525	0.064355035	0	0
ENSMUSG00000051721	6.961134909	7.735043347	8.028290661	7.506720295	8.825343558
ENSMUSG00000051726	0	0	0.088488174	0	0
ENSMUSG00000051727	0.024728721	0.079742715	0.024133138	0.042977406	0
ENSMUSG00000051728	0.049457442	0.05316181	0.056310656	0.014325802	0
ENSMUSG00000051730	6.812762584	6.977487555	7.851314314	7.735933128	7.130410027
ENSMUSG00000051735	1.731010457	1.714468371	1.568653987	1.217693178	0.876689757
ENSMUSG00000051736	2.806709812	1.661306561	2.08349427	1.805051063	2.191724394
ENSMUSG00000051747	35383.39929	41008.52844	36950.36866	30922.35842	53827.40685
ENSMUSG00000051748	0	0.132904525	0.080443794	0	0
ENSMUSG00000051768	11.38757593	9.954548912	10.240495	9.068232723	9.643587331
ENSMUSG00000051786	13.35350924	12.8119962	14.01330895	12.14828017	12.56588652
ENSMUSG00000051790	4.636635153	4.59849656	3.756725189	4.025550387	8.007099784
ENSMUSG00000051811	2.819074173	2.77770457	1.954784199	2.650273387	2.13327841
ENSMUSG00000051817	4.302797422	7.043939817	4.054367228	4.312066429	5.756929407
ENSMUSG00000051839	2.262677954	0.398713575	0.603328457	2.449712157	0.935135741
ENSMUSG00000051844	0.086550523	0.093033167	0.088488174	0.042977406	0.175337951
ENSMUSG00000051851	0.816047787	0.770846244	0.868792977	0.95982874	1.022804717
ENSMUSG00000051853	16.07366853	14.7125309	13.81219946	13.26569274	16.83244334
ENSMUSG00000051855	7.690632173	6.924325745	4.641606926	4.899424315	5.669260431
ENSMUSG00000051864	22.84933803	21.22485262	19.41913192	17.66371398	24.72265116
ENSMUSG00000051890	24.60507721	26.4878718	29.6676713	29.53980391	29.33988388
ENSMUSG00000051906	1.250902342	0.312192729	1.647328018	0.936764199	1.98745568
ENSMUSG00000051910	14.76304633	15.68273393	15.46934163	14.32580209	19.69629655
ENSMUSG00000051934	5.934892995	4.718110632	4.416364302	5.429478992	5.610814447
ENSMUSG00000051940	0.111897462	0.13835361	0	0.332501867	0
ENSMUSG00000051950	5.984350437	5.435795067	5.204713485	6.059814284	6.136828302
ENSMUSG00000051951	0.284380289	0.358842217	0.168931968	0.27219024	0.321452911
ENSMUSG00000051969	0.061821802	0.10632362	0.160887588	0.100280615	0.14611496
ENSMUSG00000051977	1.001513193	0.863879412	1.134257498	0.974154542	1.315034636
ENSMUSG00000051978	3.251826787	2.644800045	2.646600829	2.95111523	2.250170377
ENSMUSG00000051980	0.061821802	0.013290452	0.048266277	0	0
ENSMUSG00000051984	26.52155307	26.03599642	26.56254085	24.59740219	36.73330084
ENSMUSG00000051989	28.07946248	22.63364058	32.56364789	28.1215495	32.05762213
ENSMUSG00000051998	0.098914883	0.15948543	0.128710071	0.157583823	0.087668976
ENSMUSG00000052013	0.222558487	0.345551765	0.13675445	0.544380479	0.029222992
ENSMUSG00000052031	6.451228686	5.409214162	7.21878476	6.649177782	8.052103192
ENSMUSG00000052033	5.601055264	4.86430561	6.548124848	6.346330326	7.539531914
ENSMUSG00000052040	25.98988558	45.16095755	27.39915631	27.433911	33.22654181
ENSMUSG00000052056	9.40927827	9.117250405	8.73619605	9.94210665	10.69561504
ENSMUSG00000052062	17.21118969	18.27437217	13.03993904	13.50923137	16.83244334
ENSMUSG00000052085	19.10293683	17.72946362	13.59500122	15.31428243	17.15389625
ENSMUSG00000052087	0.259651569	0.172775882	0.289597659	0.401122459	0.876689757
ENSMUSG00000052102	12.32726733	11.81521226	11.25376503	9.353172926	16.48176744
ENSMUSG00000052105	5.007565965	5.781346831	4.810538893	4.483976054	6.779734124
ENSMUSG00000052117	0.049457442	0.119614072	0.072399415	0.128932219	0
ENSMUSG00000052125	0.234922848	0.15948543	0.193065106	0.143258021	0.263006927
ENSMUSG00000052131	0.074186162	2.445443257	0.378085833	0.014325802	2.630069272
ENSMUSG00000052133	1.335350924	1.129688461	1.592787125	1.174715771	1.431926604
ENSMUSG00000052135	0.519303137	0.598070362	0.498751524	0.429774063	0.526013854
ENSMUSG00000052137	4.739877562	6.221925331	5.216377835	5.836475029	5.559966441
ENSMUSG00000052139	17.55739178	18.51346741	18.19638625	16.51764981	20.2515334
ENSMUSG00000052142	0.704768543	0.31897086	0.345908315	0.773593313	0.672128814
ENSMUSG00000052144	36.19987982	39.30451966	36.27789876	37.47157075	50.33718803
ENSMUSG00000052146	118.7763736	94.81236027	108.8757684	124.5760289	113.1990582
ENSMUSG00000052151	1.026241914	1.249302534	1.142301878	0.701964302	0.467567871
ENSMUSG00000052154	0.506938777	0.37213267	0.168931968	0.300841844	0.496790863
ENSMUSG00000052155	22.58968646	25.6771542	25.00193124	25.39964711	38.74968728
ENSMUSG00000052160	5.279581894	3.216289502	3.901524019	5.501108002	6.399835229
ENSMUSG00000052180	0	0.013290452	0.064355035	0.028651604	0
ENSMUSG00000052188	0.160736685	0.066452262	0.249375762	0.171909625	0.321452911
ENSMUSG00000052212	0.061821802	0.013290452	0.072399415	0.100280615	0.116891968
ENSMUSG00000052214	67.70723759	61.66769953	66.51092905	59.68129151	84.71745356
ENSMUSG00000052248	1.780467899	1.156269366	1.867341795	1.933983282	2.337839353
ENSMUSG00000052253	10.88063716	11.12410873	11.63217264	11.47496747	14.29004305
ENSMUSG00000052270	0.160736685	0.093033167	0.048266277	0.229212833	0.14611496
ENSMUSG00000052276	0.049457442	0.05316181	0.008044379	0.028651604	0.029222992
ENSMUSG00000052291	0.420388254	0.37213267	0.289597659	0.171909625	0.672128814
ENSMUSG00000052293	1.033289599	0.970867554	0.583941502	0.703396883	1.088556449
ENSMUSG00000052296	60.33807879	52.28464008	54.69373568	53.22035476	58.73821375
ENSMUSG00000052298	22.70096571	21.82292298	21.3015167	20.77241303	25.95001682
ENSMUSG00000052299	27.41178702	33.77103977	30.36753231	28.809188	36.32417895
ENSMUSG00000052302	1.322986564	1.236012081	1.085991222	0.88819973	1.724156523
ENSMUSG00000052305	6532.897883	1508.652955	3846.421146	15090.13062	2801.634828
ENSMUSG00000052310	50.51978747	53.17403716	45.7725189	44.53476421	42.49023024
ENSMUSG00000052316	0.185465406	0.093033167	0.112621312	0.042977406	0.087668976
ENSMUSG00000052331	10.02749629	10.02100117	8.639663497	8.595481254	8.211660728
ENSMUSG00000052336	3.622757599	1.182850271	6.065462083	4.52695346	7.919430809
ENSMUSG00000052337	467.1255362	484.9686112	493.61921	445.6183998	568.1241858
ENSMUSG00000052353	0.049457442	0.039871357	0.032177518	0	0
ENSMUSG00000052364	0.30910901	0.465165837	1.037724945	0.458425667	0.847466765
ENSMUSG00000052369	6.009079158	6.937616198	6.210260912	6.761778586	5.523145472
ENSMUSG00000052372	0.049457442	0	0.080443794	0.057303208	0
ENSMUSG00000052373	1.656824295	0.784136697	1.069902463	0.859548125	0.555236846
ENSMUSG00000052374	1096.372566	1271.776689	1117.686077	1088.589049	1485.433902
ENSMUSG00000052384	6.503653574	4.372558868	4.464630578	4.512627658	6.692065148
ENSMUSG00000052387	2.485236442	3.056804072	2.236337479	2.549992772	1.665710539
ENSMUSG00000052392	0.642946741	0.956912579	0.514840283	0.515728875	1.315034636
ENSMUSG00000052395	5.712334508	4.54533475	5.116225311	4.7991437	5.698483423
ENSMUSG00000052397	43.20107526	33.61155434	45.90927335	37.6911853	45.29563747
ENSMUSG00000052406	7.393887523	6.007284524	7.199719581	6.847733399	6.633619164
ENSMUSG00000052407	1.050970635	0.438584932	0.643550354	0.487077271	0.496790863
ENSMUSG00000052414	0	0.362563544	0.016973641	0	0.456170904
ENSMUSG00000052415	0.259651569	0.412004027	0.297642039	0.143258021	0.321452911
ENSMUSG00000052419	17.68103538	15.45679624	17.56088027	17.19096251	12.06909566
ENSMUSG00000052423	5.712334508	5.635151854	4.794450135	5.75897244	6.049159326
ENSMUSG00000052428	44.3138677	43.44648918	43.71315777	42.69089023	47.42891588
ENSMUSG00000052430	0.272015929	0.013290452	0.024133138	0.085954813	0
ENSMUSG00000052435	0.098914883	0	0	0	0.087668976
ENSMUSG00000052446	2.200856152	2.485314615	2.662689588	3.008418439	3.21452911
ENSMUSG00000052456	27.60961679	25.69044466	26.9728042	27.04711435	29.04765396
ENSMUSG00000052459	22.84933803	20.52045864	22.61275055	19.51159919	31.15170938
ENSMUSG00000052477	0.111279244	0.108715901	0.13675445	0.174058495	0.14611496
ENSMUSG00000052485	2.670701848	0.691103529	2.92010973	3.294934481	3.156083127
ENSMUSG00000052488	11.31338977	13.83536104	10.02329676	9.154187535	10.43260811
ENSMUSG00000052496	9.755480361	9.768482577	9.725654719	7.993797566	13.17956935
ENSMUSG00000052504	0.29674465	0.10632362	0.14479883	0.085954813	0.116891968
ENSMUSG00000052512	55.40469898	70.51914089	52.82743965	65.98464443	69.81372768
ENSMUSG00000052516	1.322986564	1.8739538	1.279056328	1.189041573	1.957940458
ENSMUSG00000052520	0.210194127	0.132904525	0.040221897	0.014325802	0
ENSMUSG00000052533	17.34719765	16.87887466	17.06212875	16.01624674	20.33920237
ENSMUSG00000052534	47.24422111	50.13158678	43.24658376	40.15522326	60.6961542
ENSMUSG00000052539	76.89395737	80.42052799	73.88762498	72.87535523	89.10090234
ENSMUSG00000052544	3.598028878	3.216289502	2.566157035	3.452518304	2.951522183
ENSMUSG00000052551	0.037093081	0.132904525	0.064355035	0.143258021	0.029222992
ENSMUSG00000052557	5.996714797	6.405998098	5.679331871	5.930882065	8.70845159
ENSMUSG00000052560	6.342916889	6.206641311	5.148402829	5.042682336	5.756929407
ENSMUSG00000052563	0.469845695	0.225937692	0.394174592	0.329493448	0.496790863
ENSMUSG00000052565	5.751653174	3.485155355	3.001599293	3.182333676	6.399835229
ENSMUSG00000052566	2.608880046	2.006858325	2.035227993	2.005612293	1.811825499
ENSMUSG00000052572	0.581124939	0.956912579	0.812482321	1.002806146	1.285811644
ENSMUSG00000052584	0.061821802	0.039871357	0.080443794	0.07162901	0.14611496
ENSMUSG00000052593	31.80113497	28.0561452	31.00303829	28.45104295	37.02553075
ENSMUSG00000052595	0.024728721	0.093033167	0.008044379	0	0
ENSMUSG00000052605	0.074186162	0.132904525	0.201109486	0.300841844	0
ENSMUSG00000052609	9.706022919	13.44993792	7.955891247	7.076946232	8.153214744
ENSMUSG00000052613	0.210194127	0.412004027	0.402218971	0.229212833	0.175337951
ENSMUSG00000052632	10.79408664	12.46019792	7.859358694	9.540984192	10.87095299
ENSMUSG00000052656	15.34417126	19.13825158	16.66795416	14.12524086	17.65068712
ENSMUSG00000052658	0.556396218	0.465165837	0.490707145	0.34381925	0.847466765
ENSMUSG00000052673	0.29674465	0.093033167	0.185020727	0.171909625	0
ENSMUSG00000052675	3.400199112	3.189708597	2.91206535	2.464037959	3.448313046
ENSMUSG00000052676	5.588690904	6.286384026	5.526488662	6.518239951	8.270106712
ENSMUSG00000052681	33.06229973	37.57210918	31.44547915	35.90046004	30.53802655
ENSMUSG00000052684	29.8846591	29.49151407	17.04603999	40.68527793	46.52300313
ENSMUSG00000052688	1.607366853	2.03343923	2.7753109	2.421060553	2.250170377
ENSMUSG00000052698	110.0428076	118.2185749	102.6301926	95.55309994	149.4171577
ENSMUSG00000052707	34.11327036	33.1729694	30.08597903	30.80047449	34.48313046
ENSMUSG00000052712	161.7517993	140.8807899	160.699189	136.543804	162.8626562
ENSMUSG00000052713	14.07064214	10.77855697	10.65880273	13.35164755	15.1667328
ENSMUSG00000052726	3.795858645	4.877596062	2.260470617	3.509821512	2.308616361
ENSMUSG00000052727	28.00527632	30.36868393	20.81885394	18.75247494	22.0341359
ENSMUSG00000052738	263.6947144	246.0860182	257.3557864	240.7880815	257.1331058
