ENSEMBL,log2FoldChange,pvalue,padj,significance
ENSMUSG00000002020,0.16105050341789884,0.7090766454633588,1.0,Not Significant
ENSMUSG00000002028,0.07381181516287061,0.7320969807164748,1.0,Not Significant
ENSMUSG00000002031,0.3257667125677024,0.08232922034458028,1.0,Not Significant
ENSMUSG00000002032,0.0693402079520008,0.6800449542209338,1.0,Not Significant
ENSMUSG00000002033,-0.28765238099484103,0.3494364255545134,1.0,Not Significant
ENSMUSG00000002043,0.23268085307957032,0.6200322763022773,1.0,Not Significant
ENSMUSG00000002052,0.10440694758415425,0.6754193551817751,1.0,Not Significant
ENSMUSG00000002055,-0.2423007597646505,0.14381115827279398,1.0,Not Significant
ENSMUSG00000002057,-0.017594893223128672,0.4523478441436025,1.0,Not Significant
ENSMUSG00000002058,0.039818075105049644,0.8820022657506278,1.0,Not Significant
ENSMUSG00000002059,0.1635338706730205,0.47469129131606047,1.0,Not Significant
ENSMUSG00000002064,-0.028634605382885425,0.9094025419736547,1.0,Not Significant
ENSMUSG00000002068,-0.2787019785545952,0.15011530537970957,1.0,Not Significant
ENSMUSG00000002076,0.16099026028665953,0.037240179768857955,1.0,Not Significant
ENSMUSG00000002083,0.10642360585115251,0.6305857455242373,1.0,Not Significant
ENSMUSG00000002100,0.7225131180374418,0.16901916983945167,1.0,Not Significant
ENSMUSG00000002102,0.08452647000481939,0.7622935583930446,1.0,Not Significant
ENSMUSG00000002103,-0.02012765236240277,0.7950717962682634,1.0,Not Significant
ENSMUSG00000002104,0.18816425786437657,0.1500910262905687,1.0,Not Significant
ENSMUSG00000002105,0.2652259083521762,0.3523002886946204,1.0,Not Significant
ENSMUSG00000002107,-0.1193239049144319,0.3899443013775037,1.0,Not Significant
ENSMUSG00000002108,0.06356407043171419,0.8784445658912983,1.0,Not Significant
ENSMUSG00000002109,0.11261575627016018,0.2636588699867584,1.0,Not Significant
ENSMUSG00000002111,-0.03753829150776644,0.8871291955936944,1.0,Not Significant
ENSMUSG00000002129,0.0656551370578029,0.7105212592443536,1.0,Not Significant
ENSMUSG00000002147,0.0033866884536113417,0.9894861209898786,1.0,Not Significant
ENSMUSG00000002190,-0.044741823211589954,0.3147242017400466,1.0,Not Significant
ENSMUSG00000002204,0.14524083279478095,0.7067747574731105,1.0,Not Significant
ENSMUSG00000002205,0.10290612091272244,0.6001461007800301,1.0,Not Significant
ENSMUSG00000002210,0.07717327988565481,0.8348619529433658,1.0,Not Significant
ENSMUSG00000002221,0.14983800995761865,0.4158385172753368,1.0,Not Significant
ENSMUSG00000002222,0.035744858883693276,0.7602149190940988,1.0,Not Significant
ENSMUSG00000002227,0.16819655527710076,0.691747746345783,1.0,Not Significant
ENSMUSG00000002228,0.07588405375672136,0.6470859065767393,1.0,Not Significant
ENSMUSG00000002233,0.07667408619280192,0.8237513060217014,1.0,Not Significant
ENSMUSG00000002249,0.19969604982880274,0.561059322554486,1.0,Not Significant
ENSMUSG00000002250,0.1038625168193934,0.7319820702208107,1.0,Not Significant
ENSMUSG00000002257,-0.0692294947024017,0.7543873544203983,1.0,Not Significant
ENSMUSG00000002265,-0.036996686363059084,0.7890219373014896,1.0,Not Significant
ENSMUSG00000002266,-0.15589364003808898,0.13124690679161022,1.0,Not Significant
ENSMUSG00000002274,0.18654750163606582,0.44382811957684143,1.0,Not Significant
ENSMUSG00000002279,0.056870649937662776,0.8673740634746219,1.0,Not Significant
ENSMUSG00000002280,0.1442652714206587,0.6461913973664595,1.0,Not Significant
ENSMUSG00000002289,-0.4092349171453984,0.4102486160987372,1.0,Not Significant
ENSMUSG00000002297,-0.3211274393403265,0.08584170819160133,1.0,Not Significant
ENSMUSG00000002307,0.1509647539723269,0.610891741614904,1.0,Not Significant
ENSMUSG00000002308,-0.11934029577775451,0.6358579802814772,1.0,Not Significant
ENSMUSG00000002319,0.08725060137930551,0.8489650477091657,1.0,Not Significant
ENSMUSG00000002320,0.09890879574547107,0.6142107089492808,1.0,Not Significant
ENSMUSG00000002324,0.35695417071347624,0.21356851688108708,1.0,Not Significant
ENSMUSG00000002325,-0.05592393374038185,0.6653541317860031,1.0,Not Significant
ENSMUSG00000002326,-0.013094244508057962,0.8634516040023592,1.0,Not Significant
ENSMUSG00000002329,-0.00208644547577741,0.9887667426289752,1.0,Not Significant
ENSMUSG00000002332,0.12557952837535513,0.6029363278891757,1.0,Not Significant
ENSMUSG00000002341,0.24092452302598077,0.007443547436433806,1.0,Not Significant
ENSMUSG00000002342,0.09348277700200347,0.7098569513907735,1.0,Not Significant
ENSMUSG00000002343,-0.043674960147328745,0.8756006529554585,1.0,Not Significant
ENSMUSG00000002345,0.13769766869887246,0.635829990777897,1.0,Not Significant
ENSMUSG00000002346,0.190247152251108,0.5471328930682269,1.0,Not Significant
ENSMUSG00000002365,0.0019558308639107125,0.9822973820705097,1.0,Not Significant
ENSMUSG00000002372,0.19568708779205046,0.6294176631245146,1.0,Not Significant
ENSMUSG00000002379,0.25183882344364195,0.6841978712317696,1.0,Not Significant
ENSMUSG00000002384,0.011693958896124693,0.5931184508394611,1.0,Not Significant
ENSMUSG00000002393,0.18332077517162526,0.5582015006999055,1.0,Not Significant
ENSMUSG00000002395,0.19057887290766473,0.656573756536649,1.0,Not Significant
ENSMUSG00000002396,0.0757647408706239,0.7214760534024158,1.0,Not Significant
ENSMUSG00000002409,0.3137719237448531,0.41388034049882017,1.0,Not Significant
ENSMUSG00000002413,0.07149845955923073,0.6351936434575087,1.0,Not Significant
ENSMUSG00000002416,-0.016080794545890953,0.89422100598305,1.0,Not Significant
ENSMUSG00000002428,0.01684044881158897,0.9146241022473552,1.0,Not Significant
ENSMUSG00000002455,0.10958342049951764,0.5418383315832762,1.0,Not Significant
ENSMUSG00000002458,-0.1879670157355302,0.07486245365440208,1.0,Not Significant
ENSMUSG00000002459,0.11361349383131902,0.22561898216777207,1.0,Not Significant
ENSMUSG00000002475,-0.004335380884782136,0.9826532192139599,1.0,Not Significant
ENSMUSG00000002477,-0.2452779655651236,0.14875315108463302,1.0,Not Significant
ENSMUSG00000002486,0.17389554027522092,0.4621729518407245,1.0,Not Significant
ENSMUSG00000002489,0.24247860996886939,0.22240609043833331,1.0,Not Significant
ENSMUSG00000002496,0.2275542978277887,0.5202126901459653,1.0,Not Significant
ENSMUSG00000002500,-0.024384548967666175,0.9469850573199077,1.0,Not Significant
ENSMUSG00000002504,0.17052554205826542,0.679379273114149,1.0,Not Significant
ENSMUSG00000002524,0.14503351334034065,0.731158003468114,1.0,Not Significant
ENSMUSG00000002546,0.20750452446598278,0.4287021352207725,1.0,Not Significant
ENSMUSG00000002550,0.02046606125924999,0.9502948446663928,1.0,Not Significant
ENSMUSG00000002565,0.06935402830630544,0.5892622345106525,1.0,Not Significant
ENSMUSG00000002578,0.08478344355519196,0.6234119911360629,1.0,Not Significant
ENSMUSG00000002580,-0.07376577745143376,0.6667029206219861,1.0,Not Significant
ENSMUSG00000002588,-0.05015602633290683,0.6646095955800524,1.0,Not Significant
ENSMUSG00000002602,0.11590920741730226,0.5462309888332985,1.0,Not Significant
ENSMUSG00000002603,0.05391352522690429,0.8900753819615357,1.0,Not Significant
ENSMUSG00000002608,0.0808165334548403,0.8355231663047039,1.0,Not Significant
ENSMUSG00000002617,0.04044546193271881,0.8778965049182164,1.0,Not Significant
ENSMUSG00000002625,0.2428892789693231,0.2372004814283622,1.0,Not Significant
ENSMUSG00000002633,0.20116760763808328,0.16015138902772927,1.0,Not Significant
ENSMUSG00000002635,0.15487003966541968,0.4612603454157489,1.0,Not Significant
ENSMUSG00000002658,0.06610425553085131,0.8583990577045975,1.0,Not Significant
ENSMUSG00000002660,0.1402492273422955,0.7289499391009293,1.0,Not Significant
ENSMUSG00000002661,0.10277035101245158,0.6617106002310138,1.0,Not Significant
ENSMUSG00000002668,-0.10168965018044496,0.6642284533976884,1.0,Not Significant
ENSMUSG00000002679,-0.0449716105774387,0.7408125053655723,1.0,Not Significant
ENSMUSG00000002688,0.09302733448935907,0.293635357050484,1.0,Not Significant
ENSMUSG00000002699,-0.25930029833597157,0.14081549505963756,1.0,Not Significant
ENSMUSG00000002718,-0.14480420280502138,0.3602885939521442,1.0,Not Significant
ENSMUSG00000002728,-0.11191200440542648,0.5444624671997921,1.0,Not Significant
ENSMUSG00000002731,0.09270476863297983,0.38215622804821137,1.0,Not Significant
ENSMUSG00000002732,-0.016125110104844964,0.9249212284656086,1.0,Not Significant
ENSMUSG00000002733,0.05313257912907776,0.48217624747611787,1.0,Not Significant
ENSMUSG00000002741,0.037932501491187764,0.8314781011626724,1.0,Not Significant
ENSMUSG00000002748,-0.018989052589470035,0.7723769983543922,1.0,Not Significant
ENSMUSG00000002763,0.24606573310080293,0.6482349871724135,1.0,Not Significant
ENSMUSG00000002767,0.14862820063047266,0.6785229738374884,1.0,Not Significant
ENSMUSG00000002768,0.058016730164673014,0.8816837710830119,1.0,Not Significant
ENSMUSG00000002769,0.1664641290205915,0.585804695591229,1.0,Not Significant
ENSMUSG00000002771,0.09525103022947845,0.5139113212151118,1.0,Not Significant
ENSMUSG00000002778,0.12327211749895906,0.5957051748533007,1.0,Not Significant
ENSMUSG00000002781,0.17955197128707168,0.5027602492023774,1.0,Not Significant
ENSMUSG00000002791,-0.003706322803317133,0.8696413595279163,1.0,Not Significant
ENSMUSG00000002797,-0.14634668692844865,0.3078486746232642,1.0,Not Significant
ENSMUSG00000002799,-0.006672414592108211,0.9897089107688639,1.0,Not Significant
ENSMUSG00000002803,0.2484071009135116,0.3407598700601393,1.0,Not Significant
ENSMUSG00000002804,0.1928467726535863,0.5480412372425914,1.0,Not Significant
ENSMUSG00000002808,0.11476390249565993,0.1401257901818536,1.0,Not Significant
ENSMUSG00000002812,0.15046540808358877,0.7264102199454715,1.0,Not Significant
ENSMUSG00000002814,0.15440643349514938,0.5008585139859121,1.0,Not Significant
ENSMUSG00000002820,0.22990982818644268,0.42310485309090307,1.0,Not Significant
ENSMUSG00000002825,0.12527074906011704,0.6968505192620731,1.0,Not Significant
ENSMUSG00000002831,0.04542787116686675,0.8853136263870346,1.0,Not Significant
ENSMUSG00000002833,0.24212426883932858,0.5582459244503998,1.0,Not Significant
ENSMUSG00000002835,0.05198815936177015,0.8401088423599191,1.0,Not Significant
ENSMUSG00000002844,-0.013753604470268854,0.927979538753257,1.0,Not Significant
ENSMUSG00000002845,-0.12087049972894359,0.21993423731099412,1.0,Not Significant
ENSMUSG00000002846,-0.01326875646035619,0.9006686776683505,1.0,Not Significant
ENSMUSG00000002847,-0.26221291603053354,0.14717470011328307,1.0,Not Significant
ENSMUSG00000002870,-0.014807110031808346,0.9544498125355801,1.0,Not Significant
ENSMUSG00000002871,0.2875248147852827,0.49581898124244184,1.0,Not Significant
ENSMUSG00000002881,-0.049897459103220854,0.7482740663343556,1.0,Not Significant
ENSMUSG00000002885,0.08904062894655596,0.8085718915087141,1.0,Not Significant
ENSMUSG00000002897,-0.045312488658663774,0.8374629237892287,1.0,Not Significant
ENSMUSG00000002900,0.05532825466876812,0.8112576124372408,1.0,Not Significant
ENSMUSG00000002908,0.18795016975024492,0.07900764614009398,1.0,Not Significant
ENSMUSG00000002910,0.28950663366716256,0.3041834030196712,1.0,Not Significant
ENSMUSG00000002944,0.07826991924978266,0.6459192137103583,1.0,Not Significant
ENSMUSG00000002948,0.20900479688662976,0.4904847649490083,1.0,Not Significant
ENSMUSG00000002949,0.009052405969598887,0.9138996380465841,1.0,Not Significant
ENSMUSG00000002957,0.04243651929773051,0.8243441426670512,1.0,Not Significant
ENSMUSG00000002963,0.22011693246410813,0.6124497638155264,1.0,Not Significant
ENSMUSG00000002968,0.2609284688583906,0.4488071503113138,1.0,Not Significant
ENSMUSG00000002980,0.30972474327833943,0.6747046092648599,1.0,Not Significant
ENSMUSG00000002981,0.09022933267511757,0.779955543380753,1.0,Not Significant
ENSMUSG00000002983,-0.07783963483399248,0.8112685141753928,1.0,Not Significant
ENSMUSG00000002984,0.18413597614737176,0.6761165744260105,1.0,Not Significant
ENSMUSG00000002985,-0.11027816675211799,0.8083951156970169,1.0,Not Significant
ENSMUSG00000002992,0.04610095436104489,0.8555535641141904,1.0,Not Significant
ENSMUSG00000002996,-0.04620390773684946,0.7294673242438856,1.0,Not Significant
ENSMUSG00000002997,-0.19719073306434431,0.47906833936334425,1.0,Not Significant
ENSMUSG00000003031,-0.016706930367146988,0.9160649260526402,1.0,Not Significant
ENSMUSG00000003032,-0.410301349022137,0.04978445672346386,1.0,Not Significant
ENSMUSG00000003033,0.033512312929520505,0.9245325040256109,1.0,Not Significant
ENSMUSG00000003037,-0.043953227679363494,0.767762613831209,1.0,Not Significant
ENSMUSG00000003038,-0.04326913837306101,0.7796598025098826,1.0,Not Significant
ENSMUSG00000003039,0.07597149603836151,0.47741148643132325,1.0,Not Significant
ENSMUSG00000003051,0.23493462896245187,0.5623044627056104,1.0,Not Significant
ENSMUSG00000003053,0.1602718003506737,0.24080389777511366,1.0,Not Significant
ENSMUSG00000003062,0.08317467013095037,0.3881194791939373,1.0,Not Significant
ENSMUSG00000003068,0.2685205616053823,0.5322986236426749,1.0,Not Significant
ENSMUSG00000003070,-0.0034617780826807776,0.9750995059600895,1.0,Not Significant
ENSMUSG00000003072,0.24446606620766786,0.6707006229620736,1.0,Not Significant
ENSMUSG00000003099,0.10465025462591093,0.8126800651957422,1.0,Not Significant
ENSMUSG00000003119,0.024899565429020498,0.8251994067316645,1.0,Not Significant
ENSMUSG00000003123,0.00666919943451294,0.9870042210909467,1.0,Not Significant
ENSMUSG00000003131,0.010290497766344942,0.8959119934810581,1.0,Not Significant
ENSMUSG00000003134,-0.13809996222432286,0.492647486445013,1.0,Not Significant
ENSMUSG00000003135,0.0055923727696916,0.9252655210527213,1.0,Not Significant
ENSMUSG00000003153,0.03189066776801486,0.9036848460149588,1.0,Not Significant
ENSMUSG00000003154,0.15247488758551864,0.33983620990982255,1.0,Not Significant
ENSMUSG00000003161,0.04233900360686338,0.5309883409750131,1.0,Not Significant
ENSMUSG00000003166,0.14555061647307532,0.6748019208376306,1.0,Not Significant
ENSMUSG00000003184,0.19747128214627008,0.4638659288589665,1.0,Not Significant
ENSMUSG00000003190,0.1612167809086984,0.6132304224943995,1.0,Not Significant
ENSMUSG00000003198,-0.02978954848604376,0.888965599465719,1.0,Not Significant
ENSMUSG00000003199,0.24505031338884598,0.6360330123178519,1.0,Not Significant
ENSMUSG00000003200,0.1685713712310526,0.6829311394413502,1.0,Not Significant
ENSMUSG00000003206,-0.07953889888931476,0.6282094333141754,1.0,Not Significant
ENSMUSG00000003208,0.1327487071078619,0.5693839151612969,1.0,Not Significant
ENSMUSG00000003226,-0.04457449049367668,0.8151058601737153,1.0,Not Significant
ENSMUSG00000003227,0.19426017181542643,0.18523601620887664,1.0,Not Significant
ENSMUSG00000003228,0.07450540147022089,0.5751921483694074,1.0,Not Significant
ENSMUSG00000003233,0.1360847544540622,0.5213374268583154,1.0,Not Significant
ENSMUSG00000003234,0.1288797019259098,0.5883902856835097,1.0,Not Significant
ENSMUSG00000003235,0.021205953867708516,0.921483611550981,1.0,Not Significant
ENSMUSG00000003269,0.11583422453994352,0.7121909538872991,1.0,Not Significant
ENSMUSG00000003271,-0.007524458260975808,0.965581942433673,1.0,Not Significant
ENSMUSG00000003273,0.00030793408009166523,0.9977493265792396,1.0,Not Significant
ENSMUSG00000003279,0.21040377378518238,0.07844160214797487,1.0,Not Significant
ENSMUSG00000003282,0.017879118209556566,0.8881748697891445,1.0,Not Significant
ENSMUSG00000003283,0.1393523187942316,0.6677364996587207,1.0,Not Significant
ENSMUSG00000003299,0.23294215962603726,0.6264962399690178,1.0,Not Significant
ENSMUSG00000003308,0.18331286004432013,0.516793460174165,1.0,Not Significant
ENSMUSG00000003309,0.10557904016009267,0.746198001823952,1.0,Not Significant
ENSMUSG00000003316,0.053869800092483544,0.7395233673328767,1.0,Not Significant
ENSMUSG00000003341,-0.01906259795129206,0.3664122281154363,1.0,Not Significant
ENSMUSG00000003344,0.3096484702911666,0.5885957010170777,1.0,Not Significant
ENSMUSG00000003345,0.31536493931052956,0.5533649308931816,1.0,Not Significant
ENSMUSG00000003346,0.3223698783154383,0.5567962805456962,1.0,Not Significant
ENSMUSG00000003348,-0.07586556343667272,0.827045926911971,1.0,Not Significant
ENSMUSG00000003352,0.2933624468068432,0.49993398566272673,1.0,Not Significant
ENSMUSG00000003354,0.2436627677629133,0.2686669481397542,1.0,Not Significant
ENSMUSG00000003355,0.06545755232151684,0.8068804640607312,1.0,Not Significant
ENSMUSG00000003360,0.17090958050556626,0.66729633720471,1.0,Not Significant
ENSMUSG00000003363,0.19858615878327512,0.7645940065012184,1.0,Not Significant
ENSMUSG00000003378,0.2986945952455653,0.41301886689779255,1.0,Not Significant
ENSMUSG00000003379,-0.20430620967291713,0.717271064645695,1.0,Not Significant
ENSMUSG00000003380,0.2603580958705205,0.7140650800041506,1.0,Not Significant
ENSMUSG00000003382,0.011155001896278272,0.9414623219147299,1.0,Not Significant
ENSMUSG00000003402,0.1299442218253688,0.7698598820364065,1.0,Not Significant
ENSMUSG00000003410,-0.01762530790073634,0.39150191288353,1.0,Not Significant
ENSMUSG00000003411,0.04311779926891479,0.7031623136229915,1.0,Not Significant
ENSMUSG00000003418,-0.09725990879410329,0.6250723905323843,1.0,Not Significant
ENSMUSG00000003420,0.1022510821387721,0.805755265362132,1.0,Not Significant
ENSMUSG00000003421,0.20580643583013902,0.5749126287031356,1.0,Not Significant
ENSMUSG00000003423,0.12917121953155197,0.718840936161089,1.0,Not Significant
ENSMUSG00000003429,-0.11644404445868695,0.5504597715795649,1.0,Not Significant
ENSMUSG00000003435,0.21323034555021092,0.5654093946026171,1.0,Not Significant
ENSMUSG00000003436,0.007883365594937164,0.4689968354226419,1.0,Not Significant
ENSMUSG00000003437,0.008769876172966207,0.9270680477173106,1.0,Not Significant
