ENSEMBL,log2FoldChange,padj,significance
ENSMUSG00000001741,0.18945105743541,0.729592523132084,Not Significant
ENSMUSG00000001750,-0.211551211239581,0.599952560459049,Not Significant
ENSMUSG00000001751,-0.039307000291632,0.922194962446825,Not Significant
ENSMUSG00000001755,-0.0765160752235893,0.819891857207514,Not Significant
ENSMUSG00000001761,0.109222998171281,0.659917637644272,Not Significant
ENSMUSG00000001763,0.181145045583637,0.532929107892749,Not Significant
ENSMUSG00000001767,-0.0183640418130534,0.955395445048549,Not Significant
ENSMUSG00000001768,0.011987821447513,0.978008652127763,Not Significant
ENSMUSG00000001773,-0.128166407499792,0.640314578636383,Not Significant
ENSMUSG00000001774,-0.0343405284243601,0.90598944637216,Not Significant
ENSMUSG00000001783,0.0865092297020401,0.614663512750451,Not Significant
ENSMUSG00000001785,-0.0080212110652143,0.979407464416754,Not Significant
ENSMUSG00000001786,0.0201296230999706,0.944336646880537,Not Significant
ENSMUSG00000001794,0.0401636889329635,0.892589074224822,Not Significant
ENSMUSG00000001802,-0.0455765940235949,0.908074113286725,Not Significant
ENSMUSG00000001827,0.109616743044705,0.852107223384959,Not Significant
ENSMUSG00000001829,-0.0166030733205749,0.952712814057626,Not Significant
ENSMUSG00000001833,-0.0369418869368862,0.742816950910692,Not Significant
ENSMUSG00000001844,0.0315330071511418,0.884424017194035,Not Significant
ENSMUSG00000001847,0.1161645163361,0.281204805321179,Not Significant
ENSMUSG00000001855,-0.122594224087638,0.440686614037053,Not Significant
ENSMUSG00000001864,0.0624919677308074,0.913330478434962,Not Significant
ENSMUSG00000001865,-0.178799683334828,0.80685076836944,Not Significant
ENSMUSG00000001870,0.155024563617256,0.583575829068987,Not Significant
ENSMUSG00000001891,0.229412880202482,0.365522628723226,Not Significant
ENSMUSG00000001901,-0.265748232922586,0.352888394948797,Not Significant
ENSMUSG00000001909,0.018709160816193,0.964290612935208,Not Significant
ENSMUSG00000001910,-0.0412302965119943,0.807820915250028,Not Significant
ENSMUSG00000001911,0.143139239568481,0.170220117012337,Not Significant
ENSMUSG00000001918,0.342545825821666,0.582553333209368,Not Significant
ENSMUSG00000001924,-0.0232271003180192,0.938322486161222,Not Significant
ENSMUSG00000001930,0.118022659114838,0.634836560754122,Not Significant
ENSMUSG00000001942,0.0065033275252479,0.987921453752043,Not Significant
ENSMUSG00000001946,0.051350851553018,0.855470917201494,Not Significant
ENSMUSG00000001948,0.225216639014774,0.72262402678458,Not Significant
ENSMUSG00000001962,0.110069981394686,0.405753869277761,Not Significant
ENSMUSG00000001964,0.0584025450504502,0.72262402678458,Not Significant
ENSMUSG00000001983,0.19320920784789,0.456722207563191,Not Significant
ENSMUSG00000001985,-0.100524990066164,0.702739268004535,Not Significant
ENSMUSG00000001986,-0.148303142451081,0.451238141521672,Not Significant
ENSMUSG00000001995,-0.0497613802342884,0.829054315340079,Not Significant
ENSMUSG00000001998,0.0237879103921212,0.957579192807739,Not Significant
ENSMUSG00000001999,0.0636329126138478,0.802187529880819,Not Significant
ENSMUSG00000002006,0.0101875419470844,0.979357172721832,Not Significant
ENSMUSG00000002007,0.222439765250252,0.741553700437587,Not Significant
ENSMUSG00000002010,0.12666405668048,0.480502464028757,Not Significant
